TOTALPAGE,CURRENTPAGE,SHIPMENT_ID,SHIPPING_TIME,REGION,TDM,PALLET_NO,QTY,PALLET_NO1,ICTPN1,MPN1,LOCATION_NO1,SIDES_NO1,LEVEL_NO1,SEQ_NO1,POINTNO1,TROLLEY_LINE_NO1,PALLET_NO2,ICTPN2,MPN2,LOCATION_NO2,SIDES_NO2,LEVEL_NO2,SEQ_NO2,POINTNO2,TROLLEY_LINE_NO2,PALLET_NO3,ICTPN3,MPN3,LOCATION_NO3,SIDES_NO3,LEVEL_NO3,SEQ_NO3,POINTNO3,TROLLEY_LINE_NO3,PALLET_NO4,ICTPN4,MPN4,LOCATION_NO4,SIDES_NO4,LEVEL_NO4,SEQ_NO4,POINTNO4,TROLLEY_LINE_NO4,PALLET_NO5,ICTPN5,MPN5,LOCATION_NO5,SIDES_NO5,LEVEL_NO5,SEQ_NO5,POINTNO5,TROLLEY_LINE_NO5,PALLET_NO6,ICTPN6,MPN6,LOCATION_NO6,SIDES_NO6,LEVEL_NO6,SEQ_NO6,POINTNO6,TROLLEY_LINE_NO6,PALLET_NO7,ICTPN7,MPN7,LOCATION_NO7,SIDES_NO7,LEVEL_NO7,SEQ_NO7,POINTNO7,TROLLEY_LINE_NO7,PALLET_NO8,ICTPN8,MPN8,LOCATION_NO8,SIDES_NO8,LEVEL_NO8,SEQ_NO8,POINTNO8,TROLLEY_LINE_NO8,PALLET_NO9,ICTPN9,MPN9,LOCATION_NO9,SIDES_NO9,LEVEL_NO9,SEQ_NO9,POINTNO9,TROLLEY_LINE_NO9,PALLET_NO10,ICTPN10,MPN10,LOCATION_NO10,SIDES_NO10,LEVEL_NO10,SEQ_NO10,POINTNO10,TROLLEY_LINE_NO10,PALLET_NO11,ICTPN11,MPN11,LOCATION_NO11,SIDES_NO11,LEVEL_NO11,SEQ_NO11,POINTNO11,TROLLEY_LINE_NO11,PALLET_NO12,ICTPN12,MPN12,LOCATION_NO12,SIDES_NO12,LEVEL_NO12,SEQ_NO12,POINTNO12,TROLLEY_LINE_NO12,PALLET_NO13,ICTPN13,MPN13,LOCATION_NO13,SIDES_NO13,LEVEL_NO13,SEQ_NO13,POINTNO13,TROLLEY_LINE_NO13,PALLET_NO14,ICTPN14,MPN14,LOCATION_NO14,SIDES_NO14,LEVEL_NO14,SEQ_NO14,POINTNO14,TROLLEY_LINE_NO14,PALLET_NO15,ICTPN15,MPN15,LOCATION_NO15,SIDES_NO15,LEVEL_NO15,SEQ_NO15,POINTNO15,TROLLEY_LINE_NO15,PALLET_NO16,ICTPN16,MPN16,LOCATION_NO16,SIDES_NO16,LEVEL_NO16,SEQ_NO16,POINTNO16,TROLLEY_LINE_NO16,PALLET_NO17,ICTPN17,MPN17,LOCATION_NO17,SIDES_NO17,LEVEL_NO17,SEQ_NO17,POINTNO17,TROLLEY_LINE_NO17,PALLET_NO18,ICTPN18,MPN18,LOCATION_NO18,SIDES_NO18,LEVEL_NO18,SEQ_NO18,POINTNO18,TROLLEY_LINE_NO18,PALLET_NO19,ICTPN19,MPN19,LOCATION_NO19,SIDES_NO19,LEVEL_NO19,SEQ_NO19,POINTNO19,TROLLEY_LINE_NO19,PALLET_NO20,ICTPN20,MPN20,LOCATION_NO20,SIDES_NO20,LEVEL_NO20,SEQ_NO20,POINTNO20,TROLLEY_LINE_NO20,PALLET_NO21,ICTPN21,MPN21,LOCATION_NO21,SIDES_NO21,LEVEL_NO21,SEQ_NO21,POINTNO21,TROLLEY_LINE_NO21,PALLET_NO22,ICTPN22,MPN22,LOCATION_NO22,SIDES_NO22,LEVEL_NO22,SEQ_NO22,POINTNO22,TROLLEY_LINE_NO22,PALLET_NO23,ICTPN23,MPN23,LOCATION_NO23,SIDES_NO23,LEVEL_NO23,SEQ_NO23,POINTNO23,TROLLEY_LINE_NO23,PALLET_NO24,ICTPN24,MPN24,LOCATION_NO24,SIDES_NO24,LEVEL_NO24,SEQ_NO24,POINTNO24,TROLLEY_LINE_NO24,PALLET_NO25,ICTPN25,MPN25,LOCATION_NO25,SIDES_NO25,LEVEL_NO25,SEQ_NO25,POINTNO25,TROLLEY_LINE_NO25,PALLET_NO26,ICTPN26,MPN26,LOCATION_NO26,SIDES_NO26,LEVEL_NO26,SEQ_NO26,POINTNO26,TROLLEY_LINE_NO26,PALLET_NO27,ICTPN27,MPN27,LOCATION_NO27,SIDES_NO27,LEVEL_NO27,SEQ_NO27,POINTNO27,TROLLEY_LINE_NO27
TOTALPAGE,CURRENTPAGE,SHIPMENT_ID,SHIPPING_TIME,REGION,TDM,PALLET_NO,QTY,PALLET_NO1,ICTPN1,MPN1,LOCATION_NO1,SIDES_NO1,LEVEL_NO1,SEQ_NO1,POINTNO1,TROLLEY_LINE_NO1,PALLET_NO2,ICTPN2,MPN2,LOCATION_NO2,SIDES_NO2,LEVEL_NO2,SEQ_NO2,POINTNO2,TROLLEY_LINE_NO2,PALLET_NO3,ICTPN3,MPN3,LOCATION_NO3,SIDES_NO3,LEVEL_NO3,SEQ_NO3,POINTNO3,TROLLEY_LINE_NO3,PALLET_NO4,ICTPN4,MPN4,LOCATION_NO4,SIDES_NO4,LEVEL_NO4,SEQ_NO4,POINTNO4,TROLLEY_LINE_NO4,PALLET_NO5,ICTPN5,MPN5,LOCATION_NO5,SIDES_NO5,LEVEL_NO5,SEQ_NO5,POINTNO5,TROLLEY_LINE_NO5,PALLET_NO6,ICTPN6,MPN6,LOCATION_NO6,SIDES_NO6,LEVEL_NO6,SEQ_NO6,POINTNO6,TROLLEY_LINE_NO6,PALLET_NO7,ICTPN7,MPN7,LOCATION_NO7,SIDES_NO7,LEVEL_NO7,SEQ_NO7,POINTNO7,TROLLEY_LINE_NO7,PALLET_NO8,ICTPN8,MPN8,LOCATION_NO8,SIDES_NO8,LEVEL_NO8,SEQ_NO8,POINTNO8,TROLLEY_LINE_NO8,PALLET_NO9,ICTPN9,MPN9,LOCATION_NO9,SIDES_NO9,LEVEL_NO9,SEQ_NO9,POINTNO9,TROLLEY_LINE_NO9,PALLET_NO10,ICTPN10,MPN10,LOCATION_NO10,SIDES_NO10,LEVEL_NO10,SEQ_NO10,POINTNO10,TROLLEY_LINE_NO10,PALLET_NO11,ICTPN11,MPN11,LOCATION_NO11,SIDES_NO11,LEVEL_NO11,SEQ_NO11,POINTNO11,TROLLEY_LINE_NO11,PALLET_NO12,ICTPN12,MPN12,LOCATION_NO12,SIDES_NO12,LEVEL_NO12,SEQ_NO12,POINTNO12,TROLLEY_LINE_NO12,PALLET_NO13,ICTPN13,MPN13,LOCATION_NO13,SIDES_NO13,LEVEL_NO13,SEQ_NO13,POINTNO13,TROLLEY_LINE_NO13,PALLET_NO14,ICTPN14,MPN14,LOCATION_NO14,SIDES_NO14,LEVEL_NO14,SEQ_NO14,POINTNO14,TROLLEY_LINE_NO14,PALLET_NO15,ICTPN15,MPN15,LOCATION_NO15,SIDES_NO15,LEVEL_NO15,SEQ_NO15,POINTNO15,TROLLEY_LINE_NO15,PALLET_NO16,ICTPN16,MPN16,LOCATION_NO16,SIDES_NO16,LEVEL_NO16,SEQ_NO16,POINTNO16,TROLLEY_LINE_NO16,PALLET_NO17,ICTPN17,MPN17,LOCATION_NO17,SIDES_NO17,LEVEL_NO17,SEQ_NO17,POINTNO17,TROLLEY_LINE_NO17,PALLET_NO18,ICTPN18,MPN18,LOCATION_NO18,SIDES_NO18,LEVEL_NO18,SEQ_NO18,POINTNO18,TROLLEY_LINE_NO18,PALLET_NO19,ICTPN19,MPN19,LOCATION_NO19,SIDES_NO19,LEVEL_NO19,SEQ_NO19,POINTNO19,TROLLEY_LINE_NO19,PALLET_NO20,ICTPN20,MPN20,LOCATION_NO20,SIDES_NO20,LEVEL_NO20,SEQ_NO20,POINTNO20,TROLLEY_LINE_NO20,PALLET_NO21,ICTPN21,MPN21,LOCATION_NO21,SIDES_NO21,LEVEL_NO21,SEQ_NO21,POINTNO21,TROLLEY_LINE_NO21,PALLET_NO22,ICTPN22,MPN22,LOCATION_NO22,SIDES_NO22,LEVEL_NO22,SEQ_NO22,POINTNO22,TROLLEY_LINE_NO22,PALLET_NO23,ICTPN23,MPN23,LOCATION_NO23,SIDES_NO23,LEVEL_NO23,SEQ_NO23,POINTNO23,TROLLEY_LINE_NO23,PALLET_NO24,ICTPN24,MPN24,LOCATION_NO24,SIDES_NO24,LEVEL_NO24,SEQ_NO24,POINTNO24,TROLLEY_LINE_NO24,PALLET_NO25,ICTPN25,MPN25,LOCATION_NO25,SIDES_NO25,LEVEL_NO25,SEQ_NO25,POINTNO25,TROLLEY_LINE_NO25,PALLET_NO26,ICTPN26,MPN26,LOCATION_NO26,SIDES_NO26,LEVEL_NO26,SEQ_NO26,POINTNO26,TROLLEY_LINE_NO26,PALLET_NO27,ICTPN27,MPN27,LOCATION_NO27,SIDES_NO27,LEVEL_NO27,SEQ_NO27,POINTNO27,TROLLEY_LINE_NO27
